province,year,month,form,count,capital_subscribed
Cáceres,2025,1,SL,51,3381479
Cádiz,2025,1,SL,184,10083805
Castellón / Castelló,2025,1,SL,140,1360962
Ciudad Real,2025,1,SL,50,1726604
Córdoba,2025,1,SL,121,5726683
A Coruña,2025,1,SL,170,1387822
Cuenca,2025,1,SL,23,241981
Girona,2025,1,SL,181,26194250
Granada,2025,1,SL,181,5345164
Guadalajara,2025,1,SL,38,21998653
Gipuzkoa,2025,1,SL,119,8086706
Huelva,2025,1,SL,80,1497920
Huesca,2025,1,SL,36,2224343
Jaén,2025,1,SL,65,732887
León,2025,1,SL,46,3413002
Lleida,2025,1,SL,64,4823687
La Rioja,2025,1,SL,30,1364254
Lugo,2025,1,SL,34,845360
Madrid,2025,1,SL,2273,80666043
Málaga,2025,1,SL,690,34073344
Murcia,2025,1,SL,231,22668068
Navarra,2025,1,SL,108,8791379
Ourense,2025,1,SL,43,992907
Asturias,2025,1,SL,137,5183297
Palencia,2025,1,SL,21,95311
Las Palmas,2025,1,SL,249,1987921
Pontevedra,2025,1,SL,160,4624517
Salamanca,2025,1,SL,40,1459303
Santa Cruz de Tenerife,2025,1,SL,222,9014426
Cantabria,2025,1,SL,104,12764439
Segovia,2025,1,SL,26,673650
Sevilla,2025,1,SL,389,14861755
Soria,2025,1,SL,12,104100
Tarragona,2025,1,SL,193,8220340
Teruel,2025,1,SL,22,453560
Toledo,2025,1,SL,110,2101813
Valencia / València,2025,1,SL,542,50967576
Valladolid,2025,1,SL,76,3329442
Bizkaia,2025,1,SL,172,12653023
Zamora,2025,1,SL,17,205863
Zaragoza,2025,1,SL,198,14161342
Ceuta,2025,1,SL,8,856007
Melilla,2025,1,SL,4,12800
Araba / Álava,2025,1,Otras,1,1000
Albacete,2025,1,Otras,1,0
Alicante / Alacant,2025,1,Otras,1,0
Almería,2025,1,Otras,1,3000
Ávila,2025,1,Otras,1,18750
Badajoz,2025,1,Otras,0,0
Illes Balears,2025,1,Otras,1,3000
Barcelona,2025,1,Otras,7,12500
Burgos,2025,1,Otras,0,0
Cáceres,2025,1,Otras,0,0
Cádiz,2025,1,Otras,1,100
Castellón / Castelló,2025,1,Otras,0,0
Ciudad Real,2025,1,Otras,1,30000
Córdoba,2025,1,Otras,2,4000
A Coruña,2025,1,Otras,1,300
Cuenca,2025,1,Otras,0,0
Girona,2025,1,Otras,3,3621
Granada,2025,1,Otras,0,0
Guadalajara,2025,1,Otras,0,0
Gipuzkoa,2025,1,Otras,1,0
Huelva,2025,1,Otras,0,0
Huesca,2025,1,Otras,1,8000
Jaén,2025,1,Otras,1,94165
León,2025,1,Otras,0,0
Lleida,2025,1,Otras,0,0
La Rioja,2025,1,Otras,0,0
Lugo,2025,1,Otras,0,0
Madrid,2025,1,Otras,80,234450
Málaga,2025,1,Otras,1,3000
Murcia,2025,1,Otras,1,0
Navarra,2025,1,Otras,0,0
Ourense,2025,1,Otras,0,0
Asturias,2025,1,Otras,1,3000
Palencia,2025,1,Otras,0,0
Las Palmas,2025,1,Otras,0,0
Pontevedra,2025,1,Otras,0,0
Salamanca,2025,1,Otras,0,0
Santa Cruz de Tenerife,2025,1,Otras,7,281906
Cantabria,2025,1,Otras,0,0
Segovia,2025,1,Otras,0,0
Sevilla,2025,1,Otras,2,4000
Soria,2025,1,Otras,0,0
Tarragona,2025,1,Otras,1,1000
Teruel,2025,1,Otras,0,0
Toledo,2025,1,Otras,2,3000
Valencia / València,2025,1,Otras,1,0
Valladolid,2025,1,Otras,0,0
Bizkaia,2025,1,Otras,4,1100
Zamora,2025,1,Otras,0,0
Zaragoza,2025,1,Otras,1,120
Ceuta,2025,1,Otras,0,0
Melilla,2025,1,Otras,0,0
Araba / Álava,2025,2,SA,0,0
Albacete,2025,2,SA,0,0
Alicante / Alacant,2025,2,SA,0,0
Almería,2025,2,SA,0,0
Ávila,2025,2,SA,0,0
Badajoz,2025,2,SA,0,0
Illes Balears,2025,2,SA,0,0
Barcelona,2025,2,SA,9,2860000
Burgos,2025,2,SA,0,0
Cáceres,2025,2,SA,0,0
Cádiz,2025,2,SA,0,0
Castellón / Castelló,2025,2,SA,0,0
Ciudad Real,2025,2,SA,0,0
Córdoba,2025,2,SA,0,0
A Coruña,2025,2,SA,0,0
Cuenca,2025,2,SA,0,0
Girona,2025,2,SA,0,0
Granada,2025,2,SA,0,0
Guadalajara,2025,2,SA,0,0
Gipuzkoa,2025,2,SA,2,120000
Huelva,2025,2,SA,0,0
Huesca,2025,2,SA,0,0
Jaén,2025,2,SA,0,0
León,2025,2,SA,0,0
Lleida,2025,2,SA,0,0
La Rioja,2025,2,SA,1,60000
Lugo,2025,2,SA,0,0
Madrid,2025,2,SA,20,116060760
Málaga,2025,2,SA,0,0
Murcia,2025,2,SA,1,60000
Navarra,2025,2,SA,0,0
Ourense,2025,2,SA,0,0
Asturias,2025,2,SA,0,0
Palencia,2025,2,SA,0,0
Las Palmas,2025,2,SA,0,0
Pontevedra,2025,2,SA,0,0
Salamanca,2025,2,SA,0,0
Santa Cruz de Tenerife,2025,2,SA,1,250350
Cantabria,2025,2,SA,0,0
Segovia,2025,2,SA,0,0
Sevilla,2025,2,SA,1,64326
Soria,2025,2,SA,0,0
Tarragona,2025,2,SA,1,60000
Teruel,2025,2,SA,0,0
Toledo,2025,2,SA,1,60000
Valencia / València,2025,2,SA,1,60000
Valladolid,2025,2,SA,0,0
Bizkaia,2025,2,SA,2,1560000
Zamora,2025,2,SA,0,0
Zaragoza,2025,2,SA,0,0
Ceuta,2025,2,SA,1,1650000
Melilla,2025,2,SA,0,0
Araba / Álava,2025,2,SL,44,803391
Albacete,2025,2,SL,59,5350514
Alicante / Alacant,2025,2,SL,466,29461506
Almería,2025,2,SL,100,1930921
Ávila,2025,2,SL,9,370501
Badajoz,2025,2,SL,85,4016008
Illes Balears,2025,2,SL,326,6926684
Barcelona,2025,2,SL,1244,78701754
Burgos,2025,2,SL,33,1945485
Cáceres,2025,2,SL,33,2680912
Cádiz,2025,2,SL,144,4629409
Castellón / Castelló,2025,2,SL,107,1540301
Ciudad Real,2025,2,SL,56,1973436
Córdoba,2025,2,SL,67,4678561
A Coruña,2025,2,SL,155,8322494
Cuenca,2025,2,SL,23,279685
Girona,2025,2,SL,137,2581995
Granada,2025,2,SL,112,3796823
Guadalajara,2025,2,SL,14,73020
Gipuzkoa,2025,2,SL,90,1066769
Huelva,2025,2,SL,62,2253601
Huesca,2025,2,SL,32,289675
Jaén,2025,2,SL,56,436065
León,2025,2,SL,36,1211785
Lleida,2025,2,SL,76,2406965
La Rioja,2025,2,SL,43,1520564
Lugo,2025,2,SL,59,1328939
Madrid,2025,2,SL,1992,68381704
Málaga,2025,2,SL,437,30038019
Murcia,2025,2,SL,237,9672498
Navarra,2025,2,SL,106,28736497
Ourense,2025,2,SL,31,380988
Asturias,2025,2,SL,130,5306937
Palencia,2025,2,SL,11,91012
Las Palmas,2025,2,SL,149,2905860
Pontevedra,2025,2,SL,135,6930095
Salamanca,2025,2,SL,39,342293
Santa Cruz de Tenerife,2025,2,SL,137,3102495
Cantabria,2025,2,SL,59,1709193
Segovia,2025,2,SL,14,51200
Sevilla,2025,2,SL,333,24153438
Soria,2025,2,SL,13,50000
Tarragona,2025,2,SL,140,4637477
Teruel,2025,2,SL,8,24000
Toledo,2025,2,SL,89,1075563
Valencia / València,2025,2,SL,558,25994818
Valladolid,2025,2,SL,75,1400251
Bizkaia,2025,2,SL,173,37141829
Zamora,2025,2,SL,21,583790
Zaragoza,2025,2,SL,157,12465541
Ceuta,2025,2,SL,4,22000
Melilla,2025,2,SL,7,23001
Araba / Álava,2025,2,Otras,1,0
Albacete,2025,2,Otras,2,0
Alicante / Alacant,2025,2,Otras,1,0
Almería,2025,2,Otras,0,0
Ávila,2025,2,Otras,0,0
Badajoz,2025,2,Otras,0,0
Illes Balears,2025,2,Otras,0,0
Barcelona,2025,2,Otras,73,74000
Burgos,2025,2,Otras,0,0
Cáceres,2025,2,Otras,0,0
Cádiz,2025,2,Otras,1,3000
Castellón / Castelló,2025,2,Otras,0,0
Ciudad Real,2025,2,Otras,0,0
Córdoba,2025,2,Otras,0,0
A Coruña,2025,2,Otras,0,0
Cuenca,2025,2,Otras,0,0
Girona,2025,2,Otras,1,3000
Granada,2025,2,Otras,0,0
Guadalajara,2025,2,Otras,0,0
Gipuzkoa,2025,2,Otras,0,0
Huelva,2025,2,Otras,0,0
Huesca,2025,2,Otras,1,4000
Jaén,2025,2,Otras,0,0
León,2025,2,Otras,0,0
Lleida,2025,2,Otras,0,0
La Rioja,2025,2,Otras,0,0
Lugo,2025,2,Otras,1,144420
Madrid,2025,2,Otras,78,146050
Málaga,2025,2,Otras,0,0
Murcia,2025,2,Otras,1,0
Navarra,2025,2,Otras,4,1203200
Ourense,2025,2,Otras,0,0
Asturias,2025,2,Otras,0,0
Palencia,2025,2,Otras,0,0
Las Palmas,2025,2,Otras,3,0
Pontevedra,2025,2,Otras,1,2000
Salamanca,2025,2,Otras,0,0
Santa Cruz de Tenerife,2025,2,Otras,164,3620
Cantabria,2025,2,Otras,1,200
Segovia,2025,2,Otras,0,0
Sevilla,2025,2,Otras,2,6000
Soria,2025,2,Otras,0,0
Tarragona,2025,2,Otras,0,0
Teruel,2025,2,Otras,0,0
Toledo,2025,2,Otras,1,20000
Valencia / València,2025,2,Otras,3,200
Valladolid,2025,2,Otras,1,2000
Bizkaia,2025,2,Otras,2,200000
Zamora,2025,2,Otras,0,0
Zaragoza,2025,2,Otras,0,0
Ceuta,2025,2,Otras,0,0
Melilla,2025,2,Otras,0,0
Araba / Álava,2025,3,SA,0,0
Albacete,2025,3,SA,0,0
Alicante / Alacant,2025,3,SA,0,0
Almería,2025,3,SA,0,0
Ávila,2025,3,SA,0,0
Badajoz,2025,3,SA,0,0
Illes Balears,2025,3,SA,0,0
Barcelona,2025,3,SA,8,4300000
Burgos,2025,3,SA,0,0
Cáceres,2025,3,SA,0,0
Cádiz,2025,3,SA,0,0
Castellón / Castelló,2025,3,SA,0,0
Ciudad Real,2025,3,SA,0,0
Córdoba,2025,3,SA,0,0
A Coruña,2025,3,SA,0,0
Cuenca,2025,3,SA,0,0
Girona,2025,3,SA,0,0
Granada,2025,3,SA,0,0
Guadalajara,2025,3,SA,0,0
Gipuzkoa,2025,3,SA,1,1200000
Huelva,2025,3,SA,0,0
Huesca,2025,3,SA,1,60000
Jaén,2025,3,SA,0,0
León,2025,3,SA,0,0
Lleida,2025,3,SA,0,0
La Rioja,2025,3,SA,0,0
Lugo,2025,3,SA,0,0
Madrid,2025,3,SA,24,20470000
Málaga,2025,3,SA,1,60000
Murcia,2025,3,SA,1,60606
Navarra,2025,3,SA,0,0
Ourense,2025,3,SA,0,0
Asturias,2025,3,SA,0,0
Palencia,2025,3,SA,0,0
Las Palmas,2025,3,SA,0,0
Pontevedra,2025,3,SA,0,0
Salamanca,2025,3,SA,0,0
Santa Cruz de Tenerife,2025,3,SA,0,0
Cantabria,2025,3,SA,0,0
Segovia,2025,3,SA,0,0
Sevilla,2025,3,SA,2,1260000
Soria,2025,3,SA,0,0
Tarragona,2025,3,SA,0,0
Teruel,2025,3,SA,0,0
Toledo,2025,3,SA,0,0
Valencia / València,2025,3,SA,2,120000
Valladolid,2025,3,SA,0,0
Bizkaia,2025,3,SA,1,60000
Zamora,2025,3,SA,0,0
Zaragoza,2025,3,SA,0,0
Ceuta,2025,3,SA,0,0
Melilla,2025,3,SA,0,0
Araba / Álava,2025,3,SL,57,4827044
Albacete,2025,3,SL,62,2188336
Alicante / Alacant,2025,3,SL,557,8419795
Almería,2025,3,SL,138,4513065
Ávila,2025,3,SL,12,48306
Badajoz,2025,3,SL,81,3519365
Illes Balears,2025,3,SL,493,8306173
Barcelona,2025,3,SL,1446,61478283
Burgos,2025,3,SL,37,980409
Cáceres,2025,3,SL,32,963680
Cádiz,2025,3,SL,170,15336262
Castellón / Castelló,2025,3,SL,112,1629626
Ciudad Real,2025,3,SL,60,1717341
Córdoba,2025,3,SL,101,8912692
A Coruña,2025,3,SL,163,7874104
Cuenca,2025,3,SL,23,634918
Girona,2025,3,SL,161,6454945
Granada,2025,3,SL,154,1403224
Guadalajara,2025,3,SL,22,291698
Gipuzkoa,2025,3,SL,111,2377420
Huelva,2025,3,SL,57,4563172
Huesca,2025,3,SL,34,413951
Jaén,2025,3,SL,51,2024991
León,2025,3,SL,50,994569
Lleida,2025,3,SL,66,13880252
La Rioja,2025,3,SL,42,800895
Lugo,2025,3,SL,37,553824
Madrid,2025,3,SL,2297,54992647
Málaga,2025,3,SL,782,28272142
Murcia,2025,3,SL,281,12114075
Navarra,2025,3,SL,103,1664614
Ourense,2025,3,SL,24,239990
Asturias,2025,3,SL,136,2735085
Palencia,2025,3,SL,17,116750
Las Palmas,2025,3,SL,200,2707407
Pontevedra,2025,3,SL,139,3205715
Salamanca,2025,3,SL,51,1294760
Santa Cruz de Tenerife,2025,3,SL,201,1507495
Cantabria,2025,3,SL,96,7607416
Segovia,2025,3,SL,25,184141
Sevilla,2025,3,SL,341,13703038
Soria,2025,3,SL,14,213513
Tarragona,2025,3,SL,134,7359316
Teruel,2025,3,SL,26,414562
Toledo,2025,3,SL,100,1294840
Valencia / València,2025,3,SL,668,23242797
Valladolid,2025,3,SL,84,772346
Bizkaia,2025,3,SL,216,7885781
Zamora,2025,3,SL,23,1248746
Zaragoza,2025,3,SL,214,5179131
Ceuta,2025,3,SL,16,56484
Melilla,2025,3,SL,8,570944
Araba / Álava,2025,3,Otras,0,0
Albacete,2025,3,Otras,0,0
Alicante / Alacant,2025,3,Otras,1,1000
Almería,2025,3,Otras,2,22900
Ávila,2025,3,Otras,0,0
Badajoz,2025,3,Otras,1,3000
Illes Balears,2025,3,Otras,2,0
Barcelona,2025,3,Otras,12,304001
Burgos,2025,3,Otras,0,0
Cáceres,2025,3,Otras,0,0
Cádiz,2025,3,Otras,3,9200
Castellón / Castelló,2025,3,Otras,0,0
Ciudad Real,2025,3,Otras,0,0
Córdoba,2025,3,Otras,0,0
A Coruña,2025,3,Otras,0,0
Cuenca,2025,3,Otras,0,0
Girona,2025,3,Otras,3,111207
Granada,2025,3,Otras,1,10000
Guadalajara,2025,3,Otras,0,0
Gipuzkoa,2025,3,Otras,2,0
Huelva,2025,3,Otras,0,0
Huesca,2025,3,Otras,0,0
Jaén,2025,3,Otras,0,0
León,2025,3,Otras,0,0
Lleida,2025,3,Otras,0,0
La Rioja,2025,3,Otras,0,0
Lugo,2025,3,Otras,0,0
Madrid,2025,3,Otras,38,97400
Málaga,2025,3,Otras,0,0
Murcia,2025,3,Otras,0,0
Navarra,2025,3,Otras,2,100
Ourense,2025,3,Otras,0,0
Asturias,2025,3,Otras,2,0
Palencia,2025,3,Otras,0,0
Las Palmas,2025,3,Otras,6,3100
Pontevedra,2025,3,Otras,1,0
Salamanca,2025,3,Otras,0,0
Santa Cruz de Tenerife,2025,3,Otras,41,11370
Cantabria,2025,3,Otras,0,0
Segovia,2025,3,Otras,0,0
Sevilla,2025,3,Otras,1,100000
Soria,2025,3,Otras,0,0
Tarragona,2025,3,Otras,0,0
Teruel,2025,3,Otras,0,0
Toledo,2025,3,Otras,2,7000
Valencia / València,2025,3,Otras,2,6000
Valladolid,2025,3,Otras,0,0
Bizkaia,2025,3,Otras,1,4000
Zamora,2025,3,Otras,0,0
Zaragoza,2025,3,Otras,1,300
Ceuta,2025,3,Otras,0,0
Melilla,2025,3,Otras,0,0
Araba / Álava,2025,4,SA,0,0
Albacete,2025,4,SA,0,0
Alicante / Alacant,2025,4,SA,1,60000
Almería,2025,4,SA,0,0
Ávila,2025,4,SA,0,0
Badajoz,2025,4,SA,0,0
Illes Balears,2025,4,SA,0,0
Barcelona,2025,4,SA,8,2825000
Burgos,2025,4,SA,0,0
Cáceres,2025,4,SA,0,0
Cádiz,2025,4,SA,1,80000
Castellón / Castelló,2025,4,SA,0,0
Ciudad Real,2025,4,SA,0,0
Córdoba,2025,4,SA,0,0
A Coruña,2025,4,SA,0,0
Cuenca,2025,4,SA,0,0
Girona,2025,4,SA,0,0
Granada,2025,4,SA,0,0
Guadalajara,2025,4,SA,0,0
Gipuzkoa,2025,4,SA,0,0
Huelva,2025,4,SA,0,0
Huesca,2025,4,SA,0,0
Jaén,2025,4,SA,0,0
León,2025,4,SA,1,60000
Lleida,2025,4,SA,0,0
La Rioja,2025,4,SA,0,0
Lugo,2025,4,SA,0,0
Madrid,2025,4,SA,23,13580607
Málaga,2025,4,SA,2,120000
Murcia,2025,4,SA,1,60000
Navarra,2025,4,SA,0,0
Ourense,2025,4,SA,0,0
Asturias,2025,4,SA,0,0
Palencia,2025,4,SA,0,0
Las Palmas,2025,4,SA,0,0
Pontevedra,2025,4,SA,0,0
Salamanca,2025,4,SA,0,0
Santa Cruz de Tenerife,2025,4,SA,1,60000
Cantabria,2025,4,SA,0,0
Segovia,2025,4,SA,0,0
Sevilla,2025,4,SA,0,0
Soria,2025,4,SA,0,0
Tarragona,2025,4,SA,3,69000
Teruel,2025,4,SA,0,0
Toledo,2025,4,SA,0,0
Valencia / València,2025,4,SA,1,60000
Valladolid,2025,4,SA,0,0
Bizkaia,2025,4,SA,1,60000
Zamora,2025,4,SA,0,0
Zaragoza,2025,4,SA,0,0
Ceuta,2025,4,SA,0,0
Melilla,2025,4,SA,0,0
Araba / Álava,2025,4,SL,46,1351594
Albacete,2025,4,SL,69,670704
Alicante / Alacant,2025,4,SL,479,12586139
Almería,2025,4,SL,189,6080850
Ávila,2025,4,SL,18,160950
Badajoz,2025,4,SL,84,3790242
Illes Balears,2025,4,SL,477,5203373
Barcelona,2025,4,SL,1928,71461547
Burgos,2025,4,SL,41,1940670
Cáceres,2025,4,SL,49,589562
Cádiz,2025,4,SL,200,5677302
Castellón / Castelló,2025,4,SL,141,4484588
Ciudad Real,2025,4,SL,59,1294425
Córdoba,2025,4,SL,136,6140174
A Coruña,2025,4,SL,213,7645635
Cuenca,2025,4,SL,41,419701
Girona,2025,4,SL,196,5559216
Granada,2025,4,SL,178,6380112
Guadalajara,2025,4,SL,43,897596
Gipuzkoa,2025,4,SL,111,3046279
Huelva,2025,4,SL,80,754703
Huesca,2025,4,SL,28,1305232
Jaén,2025,4,SL,69,1373852
León,2025,4,SL,54,963853
Lleida,2025,4,SL,84,4563320
La Rioja,2025,4,SL,31,396612
Lugo,2025,4,SL,44,645436
Madrid,2025,4,SL,2765,70120333
Málaga,2025,4,SL,639,48143649
Murcia,2025,4,SL,271,14388598
Navarra,2025,4,SL,91,3393367
Ourense,2025,4,SL,38,464160
Asturias,2025,4,SL,101,2430494
Palencia,2025,4,SL,19,1006050
Las Palmas,2025,4,SL,243,1934949
Pontevedra,2025,4,SL,170,3015116
Salamanca,2025,4,SL,40,1357328
Santa Cruz de Tenerife,2025,4,SL,179,5284561
Cantabria,2025,4,SL,111,965919
Segovia,2025,4,SL,19,1101018
Sevilla,2025,4,SL,482,11208302
Soria,2025,4,SL,14,95005
Tarragona,2025,4,SL,187,4631850
Teruel,2025,4,SL,11,127000
Toledo,2025,4,SL,130,3812719
Valencia / València,2025,4,SL,706,53407483
Valladolid,2025,4,SL,64,546165
Bizkaia,2025,4,SL,188,11802047
Zamora,2025,4,SL,4,111250
Zaragoza,2025,4,SL,163,14174102
Ceuta,2025,4,SL,7,121400
Melilla,2025,4,SL,7,23016
Araba / Álava,2025,4,Otras,4,8000
Albacete,2025,4,Otras,0,0
Alicante / Alacant,2025,4,Otras,0,0
Almería,2025,4,Otras,1,3000
Ávila,2025,4,Otras,0,0
Badajoz,2025,4,Otras,0,0
Illes Balears,2025,4,Otras,1,3000
Barcelona,2025,4,Otras,20,40080
Burgos,2025,4,Otras,0,0
Cáceres,2025,4,Otras,0,0
Cádiz,2025,4,Otras,4,15000
Castellón / Castelló,2025,4,Otras,0,0
Ciudad Real,2025,4,Otras,1,3000
Córdoba,2025,4,Otras,0,0
A Coruña,2025,4,Otras,0,0
Cuenca,2025,4,Otras,0,0
Girona,2025,4,Otras,3,144621
Granada,2025,4,Otras,1,1000
Guadalajara,2025,4,Otras,0,0
Gipuzkoa,2025,4,Otras,2,2000
Huelva,2025,4,Otras,0,0
Huesca,2025,4,Otras,0,0
Jaén,2025,4,Otras,0,0
León,2025,4,Otras,0,0
Lleida,2025,4,Otras,0,0
La Rioja,2025,4,Otras,0,0
Lugo,2025,4,Otras,4,455068
Madrid,2025,4,Otras,23,2503600
Málaga,2025,4,Otras,2,1000
Murcia,2025,4,Otras,0,0
Navarra,2025,4,Otras,0,0
Ourense,2025,4,Otras,0,0
Asturias,2025,4,Otras,0,0
Palencia,2025,4,Otras,0,0
Las Palmas,2025,4,Otras,6,7350
Pontevedra,2025,4,Otras,1,0
Salamanca,2025,4,Otras,0,0
Santa Cruz de Tenerife,2025,4,Otras,5,4110
Cantabria,2025,4,Otras,9,9000
Segovia,2025,4,Otras,0,0
Sevilla,2025,4,Otras,3,0
Soria,2025,4,Otras,0,0
Tarragona,2025,4,Otras,1,0
Teruel,2025,4,Otras,0,0
Toledo,2025,4,Otras,2,3001
Valencia / València,2025,4,Otras,2,0
Valladolid,2025,4,Otras,0,0
Bizkaia,2025,4,Otras,2,3000
Zamora,2025,4,Otras,0,0
Zaragoza,2025,4,Otras,0,0
Ceuta,2025,4,Otras,0,0
Melilla,2025,4,Otras,0,0
Araba / Álava,2025,5,SA,0,0
Albacete,2025,5,SA,0,0
Alicante / Alacant,2025,5,SA,1,60000
Almería,2025,5,SA,0,0
Ávila,2025,5,SA,0,0
Badajoz,2025,5,SA,0,0
Illes Balears,2025,5,SA,1,60000
Barcelona,2025,5,SA,5,640101
Burgos,2025,5,SA,0,0
Cáceres,2025,5,SA,0,0
Cádiz,2025,5,SA,0,0
Castellón / Castelló,2025,5,SA,0,0
Ciudad Real,2025,5,SA,0,0
Córdoba,2025,5,SA,0,0
A Coruña,2025,5,SA,0,0
Cuenca,2025,5,SA,0,0
Girona,2025,5,SA,0,0
Granada,2025,5,SA,0,0
Guadalajara,2025,5,SA,0,0
Gipuzkoa,2025,5,SA,0,0
Huelva,2025,5,SA,0,0
Huesca,2025,5,SA,0,0
Jaén,2025,5,SA,0,0
León,2025,5,SA,0,0
Lleida,2025,5,SA,0,0
La Rioja,2025,5,SA,0,0
Lugo,2025,5,SA,0,0
Madrid,2025,5,SA,23,12820000
Málaga,2025,5,SA,1,60000
Murcia,2025,5,SA,1,60000
Navarra,2025,5,SA,0,0
Ourense,2025,5,SA,1,1200000
Asturias,2025,5,SA,0,0
Palencia,2025,5,SA,0,0
Las Palmas,2025,5,SA,0,0
Pontevedra,2025,5,SA,0,0
Salamanca,2025,5,SA,0,0
Santa Cruz de Tenerife,2025,5,SA,1,100000
Cantabria,2025,5,SA,0,0
Segovia,2025,5,SA,0,0
Sevilla,2025,5,SA,0,0
Soria,2025,5,SA,0,0
Tarragona,2025,5,SA,0,0
Teruel,2025,5,SA,0,0
Toledo,2025,5,SA,0,0
Valencia / València,2025,5,SA,2,120000
Valladolid,2025,5,SA,0,0
Bizkaia,2025,5,SA,0,0
Zamora,2025,5,SA,0,0
Zaragoza,2025,5,SA,1,100000
Ceuta,2025,5,SA,1,60000
Melilla,2025,5,SA,0,0
Araba / Álava,2025,5,SL,60,2394933
Albacete,2025,5,SL,88,1751766
Alicante / Alacant,2025,5,SL,797,13575102
Almería,2025,5,SL,199,5240950
Ávila,2025,5,SL,16,66717
Badajoz,2025,5,SL,96,3117296
Illes Balears,2025,5,SL,512,11372374
Barcelona,2025,5,SL,2242,58724157
Burgos,2025,5,SL,49,1418830
Cáceres,2025,5,SL,24,852545
Cádiz,2025,5,SL,241,412353519
Castellón / Castelló,2025,5,SL,138,4179149
Ciudad Real,2025,5,SL,115,2745187
Córdoba,2025,5,SL,151,9525649
A Coruña,2025,5,SL,197,4350571
Cuenca,2025,5,SL,32,178927
Girona,2025,5,SL,207,8574884
Granada,2025,5,SL,209,2796345
Guadalajara,2025,5,SL,48,276241
Gipuzkoa,2025,5,SL,112,1818310
Huelva,2025,5,SL,101,2956269
Huesca,2025,5,SL,40,1957281
Jaén,2025,5,SL,57,543161
León,2025,5,SL,61,1013212
Lleida,2025,5,SL,71,1903392
La Rioja,2025,5,SL,39,597865
Lugo,2025,5,SL,47,1612867
Madrid,2025,5,SL,2750,49697796
Málaga,2025,5,SL,898,14934844
Murcia,2025,5,SL,305,7122451
Navarra,2025,5,SL,82,1429140
Ourense,2025,5,SL,39,945156
Asturias,2025,5,SL,174,2670182
Palencia,2025,5,SL,12,10097919
Las Palmas,2025,5,SL,203,3008045
Pontevedra,2025,5,SL,163,3780852
Salamanca,2025,5,SL,55,2421684
Santa Cruz de Tenerife,2025,5,SL,226,6740588
Cantabria,2025,5,SL,83,2437946
Segovia,2025,5,SL,33,1157994
Sevilla,2025,5,SL,512,5751234
Soria,2025,5,SL,9,581260
Tarragona,2025,5,SL,239,12451835
Teruel,2025,5,SL,19,868000
Toledo,2025,5,SL,147,4285885
Valencia / València,2025,5,SL,792,21859059
Valladolid,2025,5,SL,73,1209613
Bizkaia,2025,5,SL,191,3609158
Zamora,2025,5,SL,25,200258
Zaragoza,2025,5,SL,186,3303158
Ceuta,2025,5,SL,4,302500
Melilla,2025,5,SL,10,1036584
Araba / Álava,2025,5,Otras,0,0
Albacete,2025,5,Otras,0,0
Alicante / Alacant,2025,5,Otras,0,0
Almería,2025,5,Otras,0,0
Ávila,2025,5,Otras,0,0
Badajoz,2025,5,Otras,0,0
Illes Balears,2025,5,Otras,2,1308
Barcelona,2025,5,Otras,17,1050
Burgos,2025,5,Otras,0,0
Cáceres,2025,5,Otras,1,126213
Cádiz,2025,5,Otras,0,0
Castellón / Castelló,2025,5,Otras,0,0
Ciudad Real,2025,5,Otras,0,0
Córdoba,2025,5,Otras,0,0
A Coruña,2025,5,Otras,1,20500
Cuenca,2025,5,Otras,0,0
Girona,2025,5,Otras,2,10600
Granada,2025,5,Otras,1,3000
Guadalajara,2025,5,Otras,0,0
Gipuzkoa,2025,5,Otras,1,3100
Huelva,2025,5,Otras,0,0
Huesca,2025,5,Otras,1,4000
Jaén,2025,5,Otras,0,0
León,2025,5,Otras,0,0
Lleida,2025,5,Otras,0,0
La Rioja,2025,5,Otras,1,500
Lugo,2025,5,Otras,2,237920
Madrid,2025,5,Otras,23,2484600
Málaga,2025,5,Otras,0,0
Murcia,2025,5,Otras,1,100
Navarra,2025,5,Otras,0,0
Ourense,2025,5,Otras,0,0
Asturias,2025,5,Otras,2,85950
Palencia,2025,5,Otras,0,0
Las Palmas,2025,5,Otras,4,7100
Pontevedra,2025,5,Otras,0,0
Salamanca,2025,5,Otras,0,0
Santa Cruz de Tenerife,2025,5,Otras,4,2000
Cantabria,2025,5,Otras,0,0
Segovia,2025,5,Otras,0,0
Sevilla,2025,5,Otras,1,0
Soria,2025,5,Otras,0,0
Tarragona,2025,5,Otras,1,3000
Teruel,2025,5,Otras,0,0
Toledo,2025,5,Otras,1,20000
Valencia / València,2025,5,Otras,0,0
Valladolid,2025,5,Otras,0,0
Bizkaia,2025,5,Otras,2,1000
Zamora,2025,5,Otras,0,0
Zaragoza,2025,5,Otras,1,0
Ceuta,2025,5,Otras,0,0
Melilla,2025,5,Otras,0,0
Araba / Álava,2025,6,SA,0,0
Albacete,2025,6,SA,0,0
Alicante / Alacant,2025,6,SA,0,0
Almería,2025,6,SA,0,0
Ávila,2025,6,SA,0,0
Badajoz,2025,6,SA,0,0
Illes Balears,2025,6,SA,1,1200000
Barcelona,2025,6,SA,4,240000
Burgos,2025,6,SA,0,0
Cáceres,2025,6,SA,0,0
Cádiz,2025,6,SA,0,0
Castellón / Castelló,2025,6,SA,0,0
