province,year,month,form,count
Girona,2019,12,SA,3
Granada,2019,12,SA,0
Guadalajara,2019,12,SA,0
Gipuzkoa,2019,12,SA,8
Huelva,2019,12,SA,2
Huesca,2019,12,SA,0
Jaén,2019,12,SA,1
León,2019,12,SA,1
Lleida,2019,12,SA,0
"Rioja, La",2019,12,SA,4
Lugo,2019,12,SA,0
Madrid,2019,12,SA,72
Málaga,2019,12,SA,2
Murcia,2019,12,SA,5
Navarra,2019,12,SA,10
Ourense,2019,12,SA,0
Asturias,2019,12,SA,4
Palencia,2019,12,SA,0
"Palmas, Las",2019,12,SA,2
Pontevedra,2019,12,SA,2
Salamanca,2019,12,SA,1
Santa Cruz de Tenerife,2019,12,SA,1
Cantabria,2019,12,SA,1
Segovia,2019,12,SA,1
Sevilla,2019,12,SA,2
Soria,2019,12,SA,0
Tarragona,2019,12,SA,3
Teruel,2019,12,SA,0
Toledo,2019,12,SA,1
València / Valencia,2019,12,SA,13
Valladolid,2019,12,SA,2
Bizkaia,2019,12,SA,13
Zamora,2019,12,SA,0
Zaragoza,2019,12,SA,9
Ceuta,2019,12,SA,0
Melilla,2019,12,SA,0
Araba / Álava,2019,12,SL,12
Albacete,2019,12,SL,48
Alacant / Alicante,2019,12,SL,112
Almería,2019,12,SL,29
Ávila,2019,12,SL,3
Badajoz,2019,12,SL,28
Illes Balears,2019,12,SL,136
Barcelona,2019,12,SL,619
Burgos,2019,12,SL,38
Cáceres,2019,12,SL,13
Cádiz,2019,12,SL,26
Castelló / Castellón,2019,12,SL,36
Ciudad Real,2019,12,SL,26
Córdoba,2019,12,SL,54
"Coruña, A",2019,12,SL,86
Cuenca,2019,12,SL,16
Girona,2019,12,SL,88
Granada,2019,12,SL,31
Guadalajara,2019,12,SL,19
Gipuzkoa,2019,12,SL,70
Huelva,2019,12,SL,19
Huesca,2019,12,SL,24
Jaén,2019,12,SL,13
León,2019,12,SL,19
Lleida,2019,12,SL,24
"Rioja, La",2019,12,SL,15
Lugo,2019,12,SL,16
Madrid,2019,12,SL,754
Málaga,2019,12,SL,99
Murcia,2019,12,SL,59
Navarra,2019,12,SL,30
Ourense,2019,12,SL,23
Asturias,2019,12,SL,47
Palencia,2019,12,SL,12
"Palmas, Las",2019,12,SL,42
Pontevedra,2019,12,SL,61
Salamanca,2019,12,SL,28
Santa Cruz de Tenerife,2019,12,SL,42
Cantabria,2019,12,SL,21
Segovia,2019,12,SL,4
Sevilla,2019,12,SL,75
Soria,2019,12,SL,5
Tarragona,2019,12,SL,67
Teruel,2019,12,SL,6
Toledo,2019,12,SL,27
València / Valencia,2019,12,SL,222
Valladolid,2019,12,SL,28
Bizkaia,2019,12,SL,98
Zamora,2019,12,SL,3
Zaragoza,2019,12,SL,164
Ceuta,2019,12,SL,1
Melilla,2019,12,SL,1
Araba / Álava,2019,12,Otras,0
Albacete,2019,12,Otras,0
Alacant / Alicante,2019,12,Otras,1
Almería,2019,12,Otras,0
Ávila,2019,12,Otras,0
Badajoz,2019,12,Otras,1
Illes Balears,2019,12,Otras,2
Barcelona,2019,12,Otras,15
Burgos,2019,12,Otras,0
Cáceres,2019,12,Otras,0
Cádiz,2019,12,Otras,0
Castelló / Castellón,2019,12,Otras,0
Ciudad Real,2019,12,Otras,0
Córdoba,2019,12,Otras,0
"Coruña, A",2019,12,Otras,2
Cuenca,2019,12,Otras,0
Girona,2019,12,Otras,1
Granada,2019,12,Otras,0
Guadalajara,2019,12,Otras,1
Gipuzkoa,2019,12,Otras,0
Huelva,2019,12,Otras,0
Huesca,2019,12,Otras,0
Jaén,2019,12,Otras,0
León,2019,12,Otras,1
Lleida,2019,12,Otras,0
"Rioja, La",2019,12,Otras,0
Lugo,2019,12,Otras,0
Madrid,2019,12,Otras,18
Málaga,2019,12,Otras,0
Murcia,2019,12,Otras,0
Navarra,2019,12,Otras,0
Ourense,2019,12,Otras,0
Asturias,2019,12,Otras,0
Palencia,2019,12,Otras,0
"Palmas, Las",2019,12,Otras,0
Pontevedra,2019,12,Otras,0
Salamanca,2019,12,Otras,0
Santa Cruz de Tenerife,2019,12,Otras,0
Cantabria,2019,12,Otras,0
Segovia,2019,12,Otras,0
Sevilla,2019,12,Otras,0
Soria,2019,12,Otras,0
Tarragona,2019,12,Otras,0
Teruel,2019,12,Otras,0
Toledo,2019,12,Otras,0
València / Valencia,2019,12,Otras,0
Valladolid,2019,12,Otras,0
Bizkaia,2019,12,Otras,4
Zamora,2019,12,Otras,0
Zaragoza,2019,12,Otras,1
Ceuta,2019,12,Otras,0
Melilla,2019,12,Otras,0
Araba / Álava,2020,1,SA,5
Albacete,2020,1,SA,3
Alacant / Alicante,2020,1,SA,7
Almería,2020,1,SA,1
Ávila,2020,1,SA,0
Badajoz,2020,1,SA,1
Illes Balears,2020,1,SA,6
Barcelona,2020,1,SA,53
Burgos,2020,1,SA,3
Cáceres,2020,1,SA,1
Cádiz,2020,1,SA,0
Castelló / Castellón,2020,1,SA,5
Ciudad Real,2020,1,SA,3
Córdoba,2020,1,SA,1
"Coruña, A",2020,1,SA,0
Cuenca,2020,1,SA,2
Girona,2020,1,SA,6
Granada,2020,1,SA,4
Guadalajara,2020,1,SA,3
Gipuzkoa,2020,1,SA,11
Huelva,2020,1,SA,0
Huesca,2020,1,SA,0
Jaén,2020,1,SA,0
León,2020,1,SA,2
Lleida,2020,1,SA,1
"Rioja, La",2020,1,SA,2
Lugo,2020,1,SA,0
Madrid,2020,1,SA,100
Málaga,2020,1,SA,2
Murcia,2020,1,SA,4
Navarra,2020,1,SA,1
Ourense,2020,1,SA,1
Asturias,2020,1,SA,4
Palencia,2020,1,SA,1
"Palmas, Las",2020,1,SA,3
Pontevedra,2020,1,SA,1
Salamanca,2020,1,SA,0
Santa Cruz de Tenerife,2020,1,SA,4
Cantabria,2020,1,SA,0
Segovia,2020,1,SA,2
Sevilla,2020,1,SA,5
Soria,2020,1,SA,0
Tarragona,2020,1,SA,2
Teruel,2020,1,SA,1
Toledo,2020,1,SA,1
València / Valencia,2020,1,SA,14
Valladolid,2020,1,SA,6
Bizkaia,2020,1,SA,10
Zamora,2020,1,SA,1
Zaragoza,2020,1,SA,8
Ceuta,2020,1,SA,0
Melilla,2020,1,SA,1
Araba / Álava,2020,1,SL,39
Albacete,2020,1,SL,41
Alacant / Alicante,2020,1,SL,160
Almería,2020,1,SL,36
Ávila,2020,1,SL,9
Badajoz,2020,1,SL,33
Illes Balears,2020,1,SL,129
Barcelona,2020,1,SL,912
Burgos,2020,1,SL,54
Cáceres,2020,1,SL,14
Cádiz,2020,1,SL,44
Castelló / Castellón,2020,1,SL,78
Ciudad Real,2020,1,SL,27
Córdoba,2020,1,SL,25
"Coruña, A",2020,1,SL,111
Cuenca,2020,1,SL,13
Girona,2020,1,SL,110
Granada,2020,1,SL,64
Guadalajara,2020,1,SL,18
Gipuzkoa,2020,1,SL,89
Huelva,2020,1,SL,20
Huesca,2020,1,SL,13
Jaén,2020,1,SL,38
León,2020,1,SL,26
Lleida,2020,1,SL,57
"Rioja, La",2020,1,SL,25
Lugo,2020,1,SL,22
Madrid,2020,1,SL,1112
Málaga,2020,1,SL,126
Murcia,2020,1,SL,100
Navarra,2020,1,SL,34
Ourense,2020,1,SL,18
Asturias,2020,1,SL,74
Palencia,2020,1,SL,10
"Palmas, Las",2020,1,SL,67
Pontevedra,2020,1,SL,69
Salamanca,2020,1,SL,23
Santa Cruz de Tenerife,2020,1,SL,88
Cantabria,2020,1,SL,53
Segovia,2020,1,SL,14
Sevilla,2020,1,SL,104
Soria,2020,1,SL,5
Tarragona,2020,1,SL,62
Teruel,2020,1,SL,16
Toledo,2020,1,SL,34
València / Valencia,2020,1,SL,264
Valladolid,2020,1,SL,47
Bizkaia,2020,1,SL,126
Zamora,2020,1,SL,8
Zaragoza,2020,1,SL,115
Ceuta,2020,1,SL,4
Melilla,2020,1,SL,8
Araba / Álava,2020,1,Otras,0
Albacete,2020,1,Otras,0
Alacant / Alicante,2020,1,Otras,1
Almería,2020,1,Otras,0
Ávila,2020,1,Otras,0
Badajoz,2020,1,Otras,1
Illes Balears,2020,1,Otras,0
Barcelona,2020,1,Otras,23
Burgos,2020,1,Otras,0
Cáceres,2020,1,Otras,0
Cádiz,2020,1,Otras,1
Castelló / Castellón,2020,1,Otras,1
Ciudad Real,2020,1,Otras,0
Córdoba,2020,1,Otras,0
"Coruña, A",2020,1,Otras,0
Cuenca,2020,1,Otras,1
Girona,2020,1,Otras,1
Granada,2020,1,Otras,0
Guadalajara,2020,1,Otras,0
Gipuzkoa,2020,1,Otras,1
Huelva,2020,1,Otras,1
Huesca,2020,1,Otras,0
Jaén,2020,1,Otras,0
León,2020,1,Otras,0
Lleida,2020,1,Otras,0
"Rioja, La",2020,1,Otras,0
Lugo,2020,1,Otras,0
Madrid,2020,1,Otras,32
Málaga,2020,1,Otras,0
Murcia,2020,1,Otras,0
Navarra,2020,1,Otras,0
Ourense,2020,1,Otras,0
Asturias,2020,1,Otras,1
Palencia,2020,1,Otras,1
"Palmas, Las",2020,1,Otras,0
Pontevedra,2020,1,Otras,0
Salamanca,2020,1,Otras,0
Santa Cruz de Tenerife,2020,1,Otras,6
Cantabria,2020,1,Otras,0
Segovia,2020,1,Otras,0
Sevilla,2020,1,Otras,1
Soria,2020,1,Otras,0
Tarragona,2020,1,Otras,0
Teruel,2020,1,Otras,0
Toledo,2020,1,Otras,1
València / Valencia,2020,1,Otras,0
Valladolid,2020,1,Otras,1
Bizkaia,2020,1,Otras,3
Zamora,2020,1,Otras,0
Zaragoza,2020,1,Otras,0
Ceuta,2020,1,Otras,0
Melilla,2020,1,Otras,0
Araba / Álava,2020,2,SA,3
Albacete,2020,2,SA,0
Alacant / Alicante,2020,2,SA,2
Almería,2020,2,SA,0
Ávila,2020,2,SA,1
Badajoz,2020,2,SA,1
Illes Balears,2020,2,SA,0
Barcelona,2020,2,SA,31
Burgos,2020,2,SA,1
Cáceres,2020,2,SA,0
Cádiz,2020,2,SA,2
Castelló / Castellón,2020,2,SA,6
Ciudad Real,2020,2,SA,1
Córdoba,2020,2,SA,2
"Coruña, A",2020,2,SA,2
Cuenca,2020,2,SA,0
Girona,2020,2,SA,5
Granada,2020,2,SA,1
Guadalajara,2020,2,SA,1
Gipuzkoa,2020,2,SA,3
Huelva,2020,2,SA,3
Huesca,2020,2,SA,1
Jaén,2020,2,SA,0
León,2020,2,SA,2
Lleida,2020,2,SA,1
"Rioja, La",2020,2,SA,3
Lugo,2020,2,SA,1
Madrid,2020,2,SA,82
Málaga,2020,2,SA,2
Murcia,2020,2,SA,1
Navarra,2020,2,SA,1
Ourense,2020,2,SA,0
Asturias,2020,2,SA,6
Palencia,2020,2,SA,0
"Palmas, Las",2020,2,SA,5
Pontevedra,2020,2,SA,1
Salamanca,2020,2,SA,1
Santa Cruz de Tenerife,2020,2,SA,2
Cantabria,2020,2,SA,2
Segovia,2020,2,SA,0
Sevilla,2020,2,SA,5
Soria,2020,2,SA,0
Tarragona,2020,2,SA,2
Teruel,2020,2,SA,0
Toledo,2020,2,SA,0
València / Valencia,2020,2,SA,16
Valladolid,2020,2,SA,1
Bizkaia,2020,2,SA,9
Zamora,2020,2,SA,1
Zaragoza,2020,2,SA,7
Ceuta,2020,2,SA,0
Melilla,2020,2,SA,0
Araba / Álava,2020,2,SL,29
Albacete,2020,2,SL,21
Alacant / Alicante,2020,2,SL,88
Almería,2020,2,SL,27
Ávila,2020,2,SL,4
Badajoz,2020,2,SL,21
Illes Balears,2020,2,SL,75
Barcelona,2020,2,SL,507
Burgos,2020,2,SL,16
Cáceres,2020,2,SL,10
Cádiz,2020,2,SL,33
Castelló / Castellón,2020,2,SL,54
Ciudad Real,2020,2,SL,16
Córdoba,2020,2,SL,68
"Coruña, A",2020,2,SL,68
Cuenca,2020,2,SL,10
Girona,2020,2,SL,58
Granada,2020,2,SL,30
Guadalajara,2020,2,SL,6
Gipuzkoa,2020,2,SL,65
Huelva,2020,2,SL,19
Huesca,2020,2,SL,23
Jaén,2020,2,SL,21
León,2020,2,SL,17
Lleida,2020,2,SL,34
"Rioja, La",2020,2,SL,17
Lugo,2020,2,SL,22
Madrid,2020,2,SL,836
Málaga,2020,2,SL,94
Murcia,2020,2,SL,66
Navarra,2020,2,SL,34
Ourense,2020,2,SL,7
Asturias,2020,2,SL,34
Palencia,2020,2,SL,3
"Palmas, Las",2020,2,SL,45
Pontevedra,2020,2,SL,48
Salamanca,2020,2,SL,13
Santa Cruz de Tenerife,2020,2,SL,43
Cantabria,2020,2,SL,25
Segovia,2020,2,SL,8
Sevilla,2020,2,SL,97
Soria,2020,2,SL,2
Tarragona,2020,2,SL,30
Teruel,2020,2,SL,6
Toledo,2020,2,SL,21
València / Valencia,2020,2,SL,224
Valladolid,2020,2,SL,36
Bizkaia,2020,2,SL,70
Zamora,2020,2,SL,8
Zaragoza,2020,2,SL,49
Ceuta,2020,2,SL,1
Melilla,2020,2,SL,2
Araba / Álava,2020,2,Otras,0
Albacete,2020,2,Otras,0
Alacant / Alicante,2020,2,Otras,1
Almería,2020,2,Otras,0
Ávila,2020,2,Otras,0
Badajoz,2020,2,Otras,1
Illes Balears,2020,2,Otras,3
Barcelona,2020,2,Otras,16
Burgos,2020,2,Otras,0
Cáceres,2020,2,Otras,0
Cádiz,2020,2,Otras,0
Castelló / Castellón,2020,2,Otras,0
Ciudad Real,2020,2,Otras,0
Córdoba,2020,2,Otras,0
"Coruña, A",2020,2,Otras,0
Cuenca,2020,2,Otras,0
Girona,2020,2,Otras,0
Granada,2020,2,Otras,0
Guadalajara,2020,2,Otras,0
Gipuzkoa,2020,2,Otras,2
Huelva,2020,2,Otras,0
Huesca,2020,2,Otras,0
Jaén,2020,2,Otras,0
León,2020,2,Otras,0
Lleida,2020,2,Otras,1
"Rioja, La",2020,2,Otras,0
Lugo,2020,2,Otras,0
Madrid,2020,2,Otras,26
Málaga,2020,2,Otras,0
Murcia,2020,2,Otras,0
Navarra,2020,2,Otras,0
Ourense,2020,2,Otras,0
Asturias,2020,2,Otras,0
Palencia,2020,2,Otras,1
"Palmas, Las",2020,2,Otras,0
Pontevedra,2020,2,Otras,0
Salamanca,2020,2,Otras,0
Santa Cruz de Tenerife,2020,2,Otras,1
Cantabria,2020,2,Otras,0
Segovia,2020,2,Otras,0
Sevilla,2020,2,Otras,0
Soria,2020,2,Otras,0
Tarragona,2020,2,Otras,0
Teruel,2020,2,Otras,1
Toledo,2020,2,Otras,0
València / Valencia,2020,2,Otras,1
Valladolid,2020,2,Otras,1
Bizkaia,2020,2,Otras,2
Zamora,2020,2,Otras,0
Zaragoza,2020,2,Otras,2
Ceuta,2020,2,Otras,0
Melilla,2020,2,Otras,0
Araba / Álava,2020,3,SA,4
Albacete,2020,3,SA,0
Alacant / Alicante,2020,3,SA,0
Almería,2020,3,SA,1
Ávila,2020,3,SA,0
Badajoz,2020,3,SA,0
Illes Balears,2020,3,SA,0
Barcelona,2020,3,SA,29
Burgos,2020,3,SA,2
Cáceres,2020,3,SA,0
Cádiz,2020,3,SA,0
Castelló / Castellón,2020,3,SA,0
Ciudad Real,2020,3,SA,2
Córdoba,2020,3,SA,1
"Coruña, A",2020,3,SA,1
Cuenca,2020,3,SA,0
Girona,2020,3,SA,3
Granada,2020,3,SA,2
Guadalajara,2020,3,SA,1
Gipuzkoa,2020,3,SA,2
Huelva,2020,3,SA,0
Huesca,2020,3,SA,1
Jaén,2020,3,SA,2
León,2020,3,SA,0
Lleida,2020,3,SA,0
"Rioja, La",2020,3,SA,2
Lugo,2020,3,SA,0
Madrid,2020,3,SA,41
Málaga,2020,3,SA,2
Murcia,2020,3,SA,0
Navarra,2020,3,SA,3
Ourense,2020,3,SA,0
Asturias,2020,3,SA,3
Palencia,2020,3,SA,0
"Palmas, Las",2020,3,SA,0
Pontevedra,2020,3,SA,5
Salamanca,2020,3,SA,1
Santa Cruz de Tenerife,2020,3,SA,1
Cantabria,2020,3,SA,4
Segovia,2020,3,SA,0
Sevilla,2020,3,SA,6
Soria,2020,3,SA,0
Tarragona,2020,3,SA,2
Teruel,2020,3,SA,2
Toledo,2020,3,SA,1
València / Valencia,2020,3,SA,1
Valladolid,2020,3,SA,5
Bizkaia,2020,3,SA,6
Zamora,2020,3,SA,0
Zaragoza,2020,3,SA,5
Ceuta,2020,3,SA,0
Melilla,2020,3,SA,0
Araba / Álava,2020,3,SL,57
Albacete,2020,3,SL,7
Alacant / Alicante,2020,3,SL,56
Almería,2020,3,SL,16
Ávila,2020,3,SL,3
Badajoz,2020,3,SL,4
Illes Balears,2020,3,SL,62
Barcelona,2020,3,SL,301
Burgos,2020,3,SL,7
Cáceres,2020,3,SL,9
Cádiz,2020,3,SL,28
Castelló / Castellón,2020,3,SL,22
Ciudad Real,2020,3,SL,13
Córdoba,2020,3,SL,26
"Coruña, A",2020,3,SL,26
Cuenca,2020,3,SL,2
Girona,2020,3,SL,39
Granada,2020,3,SL,34
Guadalajara,2020,3,SL,7
Gipuzkoa,2020,3,SL,21
Huelva,2020,3,SL,5
Huesca,2020,3,SL,4
Jaén,2020,3,SL,12
León,2020,3,SL,21
Lleida,2020,3,SL,10
"Rioja, La",2020,3,SL,10
Lugo,2020,3,SL,23
Madrid,2020,3,SL,463
Málaga,2020,3,SL,61
Murcia,2020,3,SL,43
Navarra,2020,3,SL,22
Ourense,2020,3,SL,7
Asturias,2020,3,SL,34
Palencia,2020,3,SL,3
"Palmas, Las",2020,3,SL,26
Pontevedra,2020,3,SL,32
Salamanca,2020,3,SL,2
Santa Cruz de Tenerife,2020,3,SL,23
Cantabria,2020,3,SL,14
Segovia,2020,3,SL,0
Sevilla,2020,3,SL,57
Soria,2020,3,SL,1
Tarragona,2020,3,SL,22
Teruel,2020,3,SL,6
Toledo,2020,3,SL,16
València / Valencia,2020,3,SL,62
Valladolid,2020,3,SL,17
Bizkaia,2020,3,SL,38
Zamora,2020,3,SL,4
Zaragoza,2020,3,SL,33
Ceuta,2020,3,SL,0
Melilla,2020,3,SL,2
Araba / Álava,2020,3,Otras,1
Albacete,2020,3,Otras,0
Alacant / Alicante,2020,3,Otras,0
Almería,2020,3,Otras,0
Ávila,2020,3,Otras,0
Badajoz,2020,3,Otras,0
Illes Balears,2020,3,Otras,1
Barcelona,2020,3,Otras,14
Burgos,2020,3,Otras,0
Cáceres,2020,3,Otras,0
Cádiz,2020,3,Otras,0
Castelló / Castellón,2020,3,Otras,0
Ciudad Real,2020,3,Otras,0
Córdoba,2020,3,Otras,0
"Coruña, A",2020,3,Otras,0
Cuenca,2020,3,Otras,0
Girona,2020,3,Otras,2
Granada,2020,3,Otras,0
Guadalajara,2020,3,Otras,0
Gipuzkoa,2020,3,Otras,1
Huelva,2020,3,Otras,0
Huesca,2020,3,Otras,0
Jaén,2020,3,Otras,0
León,2020,3,Otras,0
Lleida,2020,3,Otras,2
"Rioja, La",2020,3,Otras,1
Lugo,2020,3,Otras,0
Madrid,2020,3,Otras,15
Málaga,2020,3,Otras,1
Murcia,2020,3,Otras,0
Navarra,2020,3,Otras,0
Ourense,2020,3,Otras,0
Asturias,2020,3,Otras,0
Palencia,2020,3,Otras,0
"Palmas, Las",2020,3,Otras,1
Pontevedra,2020,3,Otras,0
Salamanca,2020,3,Otras,0
Santa Cruz de Tenerife,2020,3,Otras,0
Cantabria,2020,3,Otras,0
Segovia,2020,3,Otras,0
Sevilla,2020,3,Otras,1
Soria,2020,3,Otras,0
Tarragona,2020,3,Otras,0
Teruel,2020,3,Otras,0
Toledo,2020,3,Otras,0
València / Valencia,2020,3,Otras,0
Valladolid,2020,3,Otras,0
Bizkaia,2020,3,Otras,0
Zamora,2020,3,Otras,0
Zaragoza,2020,3,Otras,0
Ceuta,2020,3,Otras,0
Melilla,2020,3,Otras,0
Araba / Álava,2020,4,SA,1
Albacete,2020,4,SA,0
Alacant / Alicante,2020,4,SA,1
Almería,2020,4,SA,0
Ávila,2020,4,SA,0
Badajoz,2020,4,SA,0
Illes Balears,2020,4,SA,1
Barcelona,2020,4,SA,1
Burgos,2020,4,SA,0
Cáceres,2020,4,SA,0
Cádiz,2020,4,SA,0
Castelló / Castellón,2020,4,SA,0
Ciudad Real,2020,4,SA,0
Córdoba,2020,4,SA,0
"Coruña, A",2020,4,SA,1
Cuenca,2020,4,SA,0
Girona,2020,4,SA,2
Granada,2020,4,SA,1
Guadalajara,2020,4,SA,0
Gipuzkoa,2020,4,SA,3
Huelva,2020,4,SA,0
Huesca,2020,4,SA,0
Jaén,2020,4,SA,0
León,2020,4,SA,0
Lleida,2020,4,SA,0
"Rioja, La",2020,4,SA,1
Lugo,2020,4,SA,0
Madrid,2020,4,SA,11
Málaga,2020,4,SA,0
Murcia,2020,4,SA,2
Navarra,2020,4,SA,2
Ourense,2020,4,SA,0
Asturias,2020,4,SA,0
Palencia,2020,4,SA,0
"Palmas, Las",2020,4,SA,0
Pontevedra,2020,4,SA,1
Salamanca,2020,4,SA,0
Santa Cruz de Tenerife,2020,4,SA,0
Cantabria,2020,4,SA,0
Segovia,2020,4,SA,0
Sevilla,2020,4,SA,0
Soria,2020,4,SA,0
Tarragona,2020,4,SA,0
Teruel,2020,4,SA,0
Toledo,2020,4,SA,0
València / Valencia,2020,4,SA,1
Valladolid,2020,4,SA,0
Bizkaia,2020,4,SA,1
Zamora,2020,4,SA,0
Zaragoza,2020,4,SA,0
Ceuta,2020,4,SA,0
Melilla,2020,4,SA,0
Araba / Álava,2020,4,SL,3
Albacete,2020,4,SL,1
Alacant / Alicante,2020,4,SL,14
Almería,2020,4,SL,3
Ávila,2020,4,SL,0
Badajoz,2020,4,SL,3
Illes Balears,2020,4,SL,38
Barcelona,2020,4,SL,40
Burgos,2020,4,SL,4
Cáceres,2020,4,SL,4
Cádiz,2020,4,SL,23
Castelló / Castellón,2020,4,SL,15
Ciudad Real,2020,4,SL,5
Córdoba,2020,4,SL,7
"Coruña, A",2020,4,SL,4
Cuenca,2020,4,SL,1
Girona,2020,4,SL,11
Granada,2020,4,SL,6
Guadalajara,2020,4,SL,2
Gipuzkoa,2020,4,SL,8
Huelva,2020,4,SL,2
Huesca,2020,4,SL,2
Jaén,2020,4,SL,2
León,2020,4,SL,2
Lleida,2020,4,SL,12
"Rioja, La",2020,4,SL,2
Lugo,2020,4,SL,5
Madrid,2020,4,SL,86
Málaga,2020,4,SL,14
Murcia,2020,4,SL,17
Navarra,2020,4,SL,9
Ourense,2020,4,SL,3
Asturias,2020,4,SL,5
Palencia,2020,4,SL,0
"Palmas, Las",2020,4,SL,1
Pontevedra,2020,4,SL,4
Salamanca,2020,4,SL,1
Santa Cruz de Tenerife,2020,4,SL,3
Cantabria,2020,4,SL,5
Segovia,2020,4,SL,4
Sevilla,2020,4,SL,21
Soria,2020,4,SL,1
Tarragona,2020,4,SL,13
Teruel,2020,4,SL,3
Toledo,2020,4,SL,6
València / Valencia,2020,4,SL,17
Valladolid,2020,4,SL,7
Bizkaia,2020,4,SL,10
Zamora,2020,4,SL,0
Zaragoza,2020,4,SL,6
Ceuta,2020,4,SL,2
Melilla,2020,4,SL,1
Araba / Álava,2020,4,Otras,0
Albacete,2020,4,Otras,0
Alacant / Alicante,2020,4,Otras,1
Almería,2020,4,Otras,0
Ávila,2020,4,Otras,0
Badajoz,2020,4,Otras,0
Illes Balears,2020,4,Otras,1
Barcelona,2020,4,Otras,2
Burgos,2020,4,Otras,0
Cáceres,2020,4,Otras,0
Cádiz,2020,4,Otras,0
Castelló / Castellón,2020,4,Otras,0
Ciudad Real,2020,4,Otras,0
Córdoba,2020,4,Otras,0
"Coruña, A",2020,4,Otras,0
Cuenca,2020,4,Otras,0
Girona,2020,4,Otras,1
Granada,2020,4,Otras,0
Guadalajara,2020,4,Otras,0
Gipuzkoa,2020,4,Otras,0
Huelva,2020,4,Otras,0
Huesca,2020,4,Otras,0
Jaén,2020,4,Otras,0
León,2020,4,Otras,0
Lleida,2020,4,Otras,0
"Rioja, La",2020,4,Otras,0
Lugo,2020,4,Otras,0
Madrid,2020,4,Otras,7
Málaga,2020,4,Otras,0
Murcia,2020,4,Otras,0
Navarra,2020,4,Otras,0
Ourense,2020,4,Otras,0
Asturias,2020,4,Otras,0
Palencia,2020,4,Otras,0
"Palmas, Las",2020,4,Otras,0
Pontevedra,2020,4,Otras,0
Salamanca,2020,4,Otras,0
Santa Cruz de Tenerife,2020,4,Otras,0
Cantabria,2020,4,Otras,1
Segovia,2020,4,Otras,0
Sevilla,2020,4,Otras,0
Soria,2020,4,Otras,0
Tarragona,2020,4,Otras,0
Teruel,2020,4,Otras,0
Toledo,2020,4,Otras,0
València / Valencia,2020,4,Otras,0
Valladolid,2020,4,Otras,0
Bizkaia,2020,4,Otras,0
Zamora,2020,4,Otras,0
Zaragoza,2020,4,Otras,0
Ceuta,2020,4,Otras,0
Melilla,2020,4,Otras,0
Araba / Álava,2020,5,SA,0
Albacete,2020,5,SA,0
Alacant / Alicante,2020,5,SA,0
Almería,2020,5,SA,0
Ávila,2020,5,SA,0
Badajoz,2020,5,SA,0
Illes Balears,2020,5,SA,3
Barcelona,2020,5,SA,12
Burgos,2020,5,SA,0
Cáceres,2020,5,SA,0
Cádiz,2020,5,SA,0
Castelló / Castellón,2020,5,SA,1
Ciudad Real,2020,5,SA,0
Córdoba,2020,5,SA,0
"Coruña, A",2020,5,SA,0
Cuenca,2020,5,SA,0
Girona,2020,5,SA,0
Granada,2020,5,SA,1
Guadalajara,2020,5,SA,0
Gipuzkoa,2020,5,SA,0
Huelva,2020,5,SA,0
Huesca,2020,5,SA,1
Jaén,2020,5,SA,0
León,2020,5,SA,0
Lleida,2020,5,SA,0
"Rioja, La",2020,5,SA,0
Lugo,2020,5,SA,0
Madrid,2020,5,SA,20
Málaga,2020,5,SA,1
Murcia,2020,5,SA,0
Navarra,2020,5,SA,0
Ourense,2020,5,SA,0
Asturias,2020,5,SA,0
Palencia,2020,5,SA,0
"Palmas, Las",2020,5,SA,0
Pontevedra,2020,5,SA,0
Salamanca,2020,5,SA,0
Santa Cruz de Tenerife,2020,5,SA,0
Cantabria,2020,5,SA,0
Segovia,2020,5,SA,0
Sevilla,2020,5,SA,1
Soria,2020,5,SA,0
Tarragona,2020,5,SA,2
Teruel,2020,5,SA,0
Toledo,2020,5,SA,0
València / Valencia,2020,5,SA,3
Valladolid,2020,5,SA,0
Bizkaia,2020,5,SA,0
Zamora,2020,5,SA,0
Zaragoza,2020,5,SA,1
Ceuta,2020,5,SA,0
Melilla,2020,5,SA,0
Araba / Álava,2020,5,SL,7
Albacete,2020,5,SL,5
Alacant / Alicante,2020,5,SL,20
Almería,2020,5,SL,1
Ávila,2020,5,SL,0
Badajoz,2020,5,SL,4
Illes Balears,2020,5,SL,32
Barcelona,2020,5,SL,128
Burgos,2020,5,SL,0
Cáceres,2020,5,SL,1
Cádiz,2020,5,SL,10
Castelló / Castellón,2020,5,SL,5
Ciudad Real,2020,5,SL,2
Córdoba,2020,5,SL,4
"Coruña, A",2020,5,SL,12
Cuenca,2020,5,SL,0
Girona,2020,5,SL,14
Granada,2020,5,SL,6
Guadalajara,2020,5,SL,1
Gipuzkoa,2020,5,SL,16
Huelva,2020,5,SL,4
Huesca,2020,5,SL,5
Jaén,2020,5,SL,2
León,2020,5,SL,4
Lleida,2020,5,SL,5
"Rioja, La",2020,5,SL,4
Lugo,2020,5,SL,2
Madrid,2020,5,SL,136
Málaga,2020,5,SL,14
Murcia,2020,5,SL,11
Navarra,2020,5,SL,6
Ourense,2020,5,SL,1
Asturias,2020,5,SL,4
Palencia,2020,5,SL,0
"Palmas, Las",2020,5,SL,1
Pontevedra,2020,5,SL,8
Salamanca,2020,5,SL,2
Santa Cruz de Tenerife,2020,5,SL,5
