province,year,month,form,count,capital_subscribed
Cuenca,2013,7,Otras,0,0
Girona,2013,7,Otras,0,0
Granada,2013,7,Otras,0,0
Guadalajara,2013,7,Otras,0,0
Gipuzkoa,2013,7,Otras,0,0
Huelva,2013,7,Otras,0,0
Huesca,2013,7,Otras,0,0
Jaén,2013,7,Otras,0,0
León,2013,7,Otras,0,0
Lleida,2013,7,Otras,0,0
La Rioja,2013,7,Otras,0,0
Lugo,2013,7,Otras,0,0
Madrid,2013,7,Otras,3,3073000
Málaga,2013,7,Otras,1,4800
Murcia,2013,7,Otras,1,3100
Navarra,2013,7,Otras,0,0
Ourense,2013,7,Otras,0,0
Asturias,2013,7,Otras,0,0
Palencia,2013,7,Otras,0,0
Las Palmas,2013,7,Otras,1,300000
Pontevedra,2013,7,Otras,0,0
Salamanca,2013,7,Otras,0,0
Santa Cruz de Tenerife,2013,7,Otras,0,0
Cantabria,2013,7,Otras,0,0
Segovia,2013,7,Otras,0,0
Sevilla,2013,7,Otras,0,0
Soria,2013,7,Otras,0,0
Tarragona,2013,7,Otras,0,0
Teruel,2013,7,Otras,0,0
Toledo,2013,7,Otras,0,0
Valencia / València,2013,7,Otras,0,0
Valladolid,2013,7,Otras,0,0
Bizkaia,2013,7,Otras,0,0
Zamora,2013,7,Otras,0,0
Zaragoza,2013,7,Otras,0,0
Ceuta,2013,7,Otras,0,0
Melilla,2013,7,Otras,0,0
Araba / Álava,2013,8,SA,3,33273924
Albacete,2013,8,SA,0,0
Alicante / Alacant,2013,8,SA,3,1849670
Almería,2013,8,SA,2,2979400
Ávila,2013,8,SA,0,0
Badajoz,2013,8,SA,1,192712
Illes Balears,2013,8,SA,6,4212338
Barcelona,2013,8,SA,48,127234124
Burgos,2013,8,SA,1,66000
Cáceres,2013,8,SA,4,397899
Cádiz,2013,8,SA,8,26646538
Castellón / Castelló,2013,8,SA,0,0
Ciudad Real,2013,8,SA,1,64140
Córdoba,2013,8,SA,0,0
A Coruña,2013,8,SA,3,979416
Cuenca,2013,8,SA,0,0
Girona,2013,8,SA,1,2429630
Granada,2013,8,SA,3,3077032
Guadalajara,2013,8,SA,0,0
Gipuzkoa,2013,8,SA,8,3106956
Huelva,2013,8,SA,1,283317
Huesca,2013,8,SA,0,0
Jaén,2013,8,SA,3,367325
León,2013,8,SA,4,3137910
Lleida,2013,8,SA,1,1100000
La Rioja,2013,8,SA,3,1529887
Lugo,2013,8,SA,1,423714
Madrid,2013,8,SA,48,72441849
Málaga,2013,8,SA,2,5236163
Murcia,2013,8,SA,4,3317486
Navarra,2013,8,SA,1,250000
Ourense,2013,8,SA,0,0
Asturias,2013,8,SA,4,1602149
Palencia,2013,8,SA,1,14000000
Las Palmas,2013,8,SA,5,488776
Pontevedra,2013,8,SA,2,4718178
Salamanca,2013,8,SA,0,0
Santa Cruz de Tenerife,2013,8,SA,2,653000
Cantabria,2013,8,SA,2,141754696
Segovia,2013,8,SA,1,50000
Sevilla,2013,8,SA,5,3192496
Soria,2013,8,SA,0,0
Tarragona,2013,8,SA,3,9705644
Teruel,2013,8,SA,1,4500000
Toledo,2013,8,SA,0,0
Valencia / València,2013,8,SA,8,94146462
Valladolid,2013,8,SA,2,180000
Bizkaia,2013,8,SA,5,5219819
Zamora,2013,8,SA,0,0
Zaragoza,2013,8,SA,8,334439868
Ceuta,2013,8,SA,0,0
Melilla,2013,8,SA,0,0
Araba / Álava,2013,8,SL,10,1593101
Albacete,2013,8,SL,17,5378999
Alicante / Alacant,2013,8,SL,43,16913486
Almería,2013,8,SL,33,5642879
Ávila,2013,8,SL,5,102478
Badajoz,2013,8,SL,13,8636349
Illes Balears,2013,8,SL,58,48022519
Barcelona,2013,8,SL,369,187545016
Burgos,2013,8,SL,4,925200
Cáceres,2013,8,SL,4,1198561
Cádiz,2013,8,SL,28,6819256
Castellón / Castelló,2013,8,SL,23,13814178
Ciudad Real,2013,8,SL,7,811153
Córdoba,2013,8,SL,37,15653801
A Coruña,2013,8,SL,31,62193119
Cuenca,2013,8,SL,7,537168
Girona,2013,8,SL,33,8327873
Granada,2013,8,SL,25,5348770
Guadalajara,2013,8,SL,4,209474
Gipuzkoa,2013,8,SL,32,230824926
Huelva,2013,8,SL,11,1203920
Huesca,2013,8,SL,18,7657139
Jaén,2013,8,SL,14,3331472
León,2013,8,SL,20,5892310
Lleida,2013,8,SL,25,3514019
La Rioja,2013,8,SL,19,3433421
Lugo,2013,8,SL,10,630060
Madrid,2013,8,SL,343,461497765
Málaga,2013,8,SL,76,23064288
Murcia,2013,8,SL,71,17362237
Navarra,2013,8,SL,30,11079744
Ourense,2013,8,SL,10,1069674
Asturias,2013,8,SL,27,7317055
Palencia,2013,8,SL,4,286056
Las Palmas,2013,8,SL,37,13062088
Pontevedra,2013,8,SL,40,6736939
Salamanca,2013,8,SL,8,780302
Santa Cruz de Tenerife,2013,8,SL,38,3547080
Cantabria,2013,8,SL,9,6770572
Segovia,2013,8,SL,5,238900
Sevilla,2013,8,SL,69,17645116
Soria,2013,8,SL,1,1
Tarragona,2013,8,SL,31,10882137
Teruel,2013,8,SL,3,1005611
Toledo,2013,8,SL,22,3263841
Valencia / València,2013,8,SL,90,23602301
Valladolid,2013,8,SL,8,1688565
Bizkaia,2013,8,SL,49,105178528
Zamora,2013,8,SL,6,1375270
Zaragoza,2013,8,SL,36,7141176
Ceuta,2013,8,SL,1,2046
Melilla,2013,8,SL,1,390000
Araba / Álava,2013,8,Otras,0,0
Albacete,2013,8,Otras,0,0
Alicante / Alacant,2013,8,Otras,0,0
Almería,2013,8,Otras,0,0
Ávila,2013,8,Otras,0,0
Badajoz,2013,8,Otras,0,0
Illes Balears,2013,8,Otras,0,0
Barcelona,2013,8,Otras,10,26299729
Burgos,2013,8,Otras,0,0
Cáceres,2013,8,Otras,0,0
Cádiz,2013,8,Otras,0,0
Castellón / Castelló,2013,8,Otras,0,0
Ciudad Real,2013,8,Otras,0,0
Córdoba,2013,8,Otras,0,0
A Coruña,2013,8,Otras,0,0
Cuenca,2013,8,Otras,0,0
Girona,2013,8,Otras,0,0
Granada,2013,8,Otras,0,0
Guadalajara,2013,8,Otras,0,0
Gipuzkoa,2013,8,Otras,0,0
Huelva,2013,8,Otras,0,0
Huesca,2013,8,Otras,0,0
Jaén,2013,8,Otras,0,0
León,2013,8,Otras,0,0
Lleida,2013,8,Otras,0,0
La Rioja,2013,8,Otras,0,0
Lugo,2013,8,Otras,0,0
Madrid,2013,8,Otras,1,56293
Málaga,2013,8,Otras,0,0
Murcia,2013,8,Otras,0,0
Navarra,2013,8,Otras,0,0
Ourense,2013,8,Otras,0,0
Asturias,2013,8,Otras,0,0
Palencia,2013,8,Otras,0,0
Las Palmas,2013,8,Otras,1,11815218
Pontevedra,2013,8,Otras,0,0
Salamanca,2013,8,Otras,0,0
Santa Cruz de Tenerife,2013,8,Otras,0,0
Cantabria,2013,8,Otras,0,0
Segovia,2013,8,Otras,0,0
Sevilla,2013,8,Otras,0,0
Soria,2013,8,Otras,0,0
Tarragona,2013,8,Otras,0,0
Teruel,2013,8,Otras,0,0
Toledo,2013,8,Otras,0,0
Valencia / València,2013,8,Otras,1,250000
Valladolid,2013,8,Otras,0,0
Bizkaia,2013,8,Otras,0,0
Zamora,2013,8,Otras,0,0
Zaragoza,2013,8,Otras,0,0
Ceuta,2013,8,Otras,0,0
Melilla,2013,8,Otras,0,0
Araba / Álava,2013,9,SA,2,2812000
Albacete,2013,9,SA,2,150105
Alicante / Alacant,2013,9,SA,5,349078291
Almería,2013,9,SA,1,228380
Ávila,2013,9,SA,0,0
Badajoz,2013,9,SA,2,134760
Illes Balears,2013,9,SA,4,5059171
Barcelona,2013,9,SA,37,95671139
Burgos,2013,9,SA,1,1071000
Cáceres,2013,9,SA,3,32993680
Cádiz,2013,9,SA,2,1679728
Castellón / Castelló,2013,9,SA,1,125000
Ciudad Real,2013,9,SA,0,0
Córdoba,2013,9,SA,1,195048
A Coruña,2013,9,SA,3,8006048
Cuenca,2013,9,SA,2,115370007
Girona,2013,9,SA,3,1424041
Granada,2013,9,SA,0,0
Guadalajara,2013,9,SA,1,500000
Gipuzkoa,2013,9,SA,5,4748367
Huelva,2013,9,SA,1,480800
Huesca,2013,9,SA,0,0
Jaén,2013,9,SA,0,0
León,2013,9,SA,3,3217995
Lleida,2013,9,SA,3,1251661
La Rioja,2013,9,SA,2,1061012
Lugo,2013,9,SA,0,0
Madrid,2013,9,SA,72,345983305
Málaga,2013,9,SA,4,1438120
Murcia,2013,9,SA,4,708784
Navarra,2013,9,SA,1,370704
Ourense,2013,9,SA,0,0
Asturias,2013,9,SA,6,21866140
Palencia,2013,9,SA,0,0
Las Palmas,2013,9,SA,2,604620
Pontevedra,2013,9,SA,0,0
Salamanca,2013,9,SA,0,0
Santa Cruz de Tenerife,2013,9,SA,1,6010
Cantabria,2013,9,SA,1,168280
Segovia,2013,9,SA,0,0
Sevilla,2013,9,SA,5,6643889
Soria,2013,9,SA,0,0
Tarragona,2013,9,SA,4,3594354
Teruel,2013,9,SA,0,0
Toledo,2013,9,SA,2,278500
Valencia / València,2013,9,SA,9,37477149
Valladolid,2013,9,SA,6,4672336
Bizkaia,2013,9,SA,6,5716881
Zamora,2013,9,SA,0,0
Zaragoza,2013,9,SA,5,4351951
Ceuta,2013,9,SA,0,0
Melilla,2013,9,SA,0,0
Araba / Álava,2013,9,SL,22,4675025
Albacete,2013,9,SL,12,2227964
Alicante / Alacant,2013,9,SL,53,24177912
Almería,2013,9,SL,36,8683691
Ávila,2013,9,SL,11,346000
Badajoz,2013,9,SL,12,655110
Illes Balears,2013,9,SL,58,33093007
Barcelona,2013,9,SL,308,172096135
Burgos,2013,9,SL,13,729829
Cáceres,2013,9,SL,6,935685
Cádiz,2013,9,SL,38,6640038
Castellón / Castelló,2013,9,SL,32,8304438
Ciudad Real,2013,9,SL,15,909910
Córdoba,2013,9,SL,40,8379475
A Coruña,2013,9,SL,60,23585688
Cuenca,2013,9,SL,4,88201
Girona,2013,9,SL,39,10584223
Granada,2013,9,SL,37,8256980
Guadalajara,2013,9,SL,3,180320
Gipuzkoa,2013,9,SL,23,2666995
Huelva,2013,9,SL,14,1786044
Huesca,2013,9,SL,6,346059
Jaén,2013,9,SL,20,4647776
León,2013,9,SL,25,1672781
Lleida,2013,9,SL,28,29835069
La Rioja,2013,9,SL,11,1365641
Lugo,2013,9,SL,18,2009126
Madrid,2013,9,SL,433,507747539
Málaga,2013,9,SL,51,38248042
Murcia,2013,9,SL,0,27714064
Navarra,2013,9,SL,24,15159212
Ourense,2013,9,SL,13,2107637
Asturias,2013,9,SL,16,15497192
Palencia,2013,9,SL,3,691790
Las Palmas,2013,9,SL,32,5152801
Pontevedra,2013,9,SL,25,14303105
Salamanca,2013,9,SL,12,4584464
Santa Cruz de Tenerife,2013,9,SL,40,4500340
Cantabria,2013,9,SL,5,2272140
Segovia,2013,9,SL,4,613276
Sevilla,2013,9,SL,91,73941553
Soria,2013,9,SL,8,2748850
Tarragona,2013,9,SL,27,4602320
Teruel,2013,9,SL,6,1307874
Toledo,2013,9,SL,20,2930563
Valencia / València,2013,9,SL,97,52915168
Valladolid,2013,9,SL,33,7192694
Bizkaia,2013,9,SL,52,27157272
Zamora,2013,9,SL,2,251202
Zaragoza,2013,9,SL,21,10953435
Ceuta,2013,9,SL,1,1463549
Melilla,2013,9,SL,1,230000
Araba / Álava,2013,9,Otras,0,0
Albacete,2013,9,Otras,1,18000
Alicante / Alacant,2013,9,Otras,0,0
Almería,2013,9,Otras,0,0
Ávila,2013,9,Otras,0,0
Badajoz,2013,9,Otras,0,0
Illes Balears,2013,9,Otras,0,0
Barcelona,2013,9,Otras,5,60587
Burgos,2013,9,Otras,0,0
Cáceres,2013,9,Otras,0,0
Cádiz,2013,9,Otras,0,0
Castellón / Castelló,2013,9,Otras,1,2164
Ciudad Real,2013,9,Otras,0,0
Córdoba,2013,9,Otras,0,0
A Coruña,2013,9,Otras,0,0
Cuenca,2013,9,Otras,0,0
Girona,2013,9,Otras,0,0
Granada,2013,9,Otras,0,0
Guadalajara,2013,9,Otras,0,0
Gipuzkoa,2013,9,Otras,0,0
Huelva,2013,9,Otras,0,0
Huesca,2013,9,Otras,0,0
Jaén,2013,9,Otras,0,0
León,2013,9,Otras,0,0
Lleida,2013,9,Otras,0,0
La Rioja,2013,9,Otras,0,0
Lugo,2013,9,Otras,0,0
Madrid,2013,9,Otras,0,0
Málaga,2013,9,Otras,0,0
Murcia,2013,9,Otras,0,0
Navarra,2013,9,Otras,0,0
Ourense,2013,9,Otras,0,0
Asturias,2013,9,Otras,0,0
Palencia,2013,9,Otras,0,0
Las Palmas,2013,9,Otras,0,0
Pontevedra,2013,9,Otras,0,0
Salamanca,2013,9,Otras,0,0
Santa Cruz de Tenerife,2013,9,Otras,2,1000
Cantabria,2013,9,Otras,0,0
Segovia,2013,9,Otras,0,0
Sevilla,2013,9,Otras,0,0
Soria,2013,9,Otras,0,0
Tarragona,2013,9,Otras,1,2000
Teruel,2013,9,Otras,0,0
Toledo,2013,9,Otras,0,0
Valencia / València,2013,9,Otras,0,0
Valladolid,2013,9,Otras,0,0
Bizkaia,2013,9,Otras,0,0
Zamora,2013,9,Otras,0,0
Zaragoza,2013,9,Otras,1,3010
Ceuta,2013,9,Otras,0,0
Melilla,2013,9,Otras,0,0
Araba / Álava,2013,10,SA,1,99998
Albacete,2013,10,SA,3,1072239
Alicante / Alacant,2013,10,SA,3,843320
Almería,2013,10,SA,2,116890
Ávila,2013,10,SA,0,0
Badajoz,2013,10,SA,1,110001
Illes Balears,2013,10,SA,3,246304
Barcelona,2013,10,SA,38,294566100
Burgos,2013,10,SA,0,0
Cáceres,2013,10,SA,1,142200
Cádiz,2013,10,SA,3,7560076
Castellón / Castelló,2013,10,SA,1,24100
Ciudad Real,2013,10,SA,0,0
Córdoba,2013,10,SA,1,100000
A Coruña,2013,10,SA,10,250654372
Cuenca,2013,10,SA,1,200734
Girona,2013,10,SA,3,4337690
Granada,2013,10,SA,1,74772
Guadalajara,2013,10,SA,0,0
Gipuzkoa,2013,10,SA,5,2481617
Huelva,2013,10,SA,0,0
Huesca,2013,10,SA,3,489322
Jaén,2013,10,SA,1,116000
León,2013,10,SA,1,150000
Lleida,2013,10,SA,2,4198000
La Rioja,2013,10,SA,2,689593
Lugo,2013,10,SA,1,164000
Madrid,2013,10,SA,83,217048234
Málaga,2013,10,SA,4,14453417
Murcia,2013,10,SA,2,857514
Navarra,2013,10,SA,4,9929296
Ourense,2013,10,SA,0,0
Asturias,2013,10,SA,8,1459889
Palencia,2013,10,SA,1,50040
Las Palmas,2013,10,SA,4,1238920
Pontevedra,2013,10,SA,4,3122491
Salamanca,2013,10,SA,1,1554923
Santa Cruz de Tenerife,2013,10,SA,5,1545420
Cantabria,2013,10,SA,2,578090
Segovia,2013,10,SA,1,90153
Sevilla,2013,10,SA,4,4301457
Soria,2013,10,SA,0,0
Tarragona,2013,10,SA,6,9028995
Teruel,2013,10,SA,1,599520
Toledo,2013,10,SA,2,260512
Valencia / València,2013,10,SA,7,43973054
Valladolid,2013,10,SA,1,67000
Bizkaia,2013,10,SA,14,37957013
Zamora,2013,10,SA,0,0
Zaragoza,2013,10,SA,10,3927322
Ceuta,2013,10,SA,0,0
Melilla,2013,10,SA,0,0
Araba / Álava,2013,10,SL,11,7136435
Albacete,2013,10,SL,33,4861450
Alicante / Alacant,2013,10,SL,57,40898474
Almería,2013,10,SL,52,8805346
Ávila,2013,10,SL,2,679
Badajoz,2013,10,SL,32,4877540
Illes Balears,2013,10,SL,69,63727155
Barcelona,2013,10,SL,353,257997550
Burgos,2013,10,SL,9,1233500
Cáceres,2013,10,SL,4,51396
Cádiz,2013,10,SL,42,6477249
Castellón / Castelló,2013,10,SL,29,3570735
Ciudad Real,2013,10,SL,23,1779291
Córdoba,2013,10,SL,34,17668550
A Coruña,2013,10,SL,93,34243531
Cuenca,2013,10,SL,8,545058
Girona,2013,10,SL,54,11526046
Granada,2013,10,SL,37,4211262
Guadalajara,2013,10,SL,3,97214
Gipuzkoa,2013,10,SL,34,29415066
Huelva,2013,10,SL,16,809742
Huesca,2013,10,SL,6,699060
Jaén,2013,10,SL,22,2272935
León,2013,10,SL,11,2505793
Lleida,2013,10,SL,38,3274752
La Rioja,2013,10,SL,14,2504276
Lugo,2013,10,SL,6,434097
Madrid,2013,10,SL,521,320577315
Málaga,2013,10,SL,103,48968819
Murcia,2013,10,SL,96,38863453
Navarra,2013,10,SL,46,24125555
Ourense,2013,10,SL,10,2330919
Asturias,2013,10,SL,37,6455323
Palencia,2013,10,SL,3,19218
Las Palmas,2013,10,SL,43,16693290
Pontevedra,2013,10,SL,34,9104155
Salamanca,2013,10,SL,12,861508
Santa Cruz de Tenerife,2013,10,SL,62,15720705
Cantabria,2013,10,SL,22,5541693
Segovia,2013,10,SL,4,56822
Sevilla,2013,10,SL,100,48976279
Soria,2013,10,SL,2,115516
Tarragona,2013,10,SL,28,4489482
Teruel,2013,10,SL,15,3729653
Toledo,2013,10,SL,18,6303873
Valencia / València,2013,10,SL,114,237632813
Valladolid,2013,10,SL,32,4180943
Bizkaia,2013,10,SL,67,56258864
Zamora,2013,10,SL,8,1516583
Zaragoza,2013,10,SL,36,19878690
Ceuta,2013,10,SL,5,210
Melilla,2013,10,SL,2,1102021
Araba / Álava,2013,10,Otras,0,0
Albacete,2013,10,Otras,0,0
Alicante / Alacant,2013,10,Otras,0,0
Almería,2013,10,Otras,0,0
Ávila,2013,10,Otras,0,0
Badajoz,2013,10,Otras,0,0
Illes Balears,2013,10,Otras,0,0
Barcelona,2013,10,Otras,5,73609
Burgos,2013,10,Otras,0,0
Cáceres,2013,10,Otras,0,0
Cádiz,2013,10,Otras,0,0
Castellón / Castelló,2013,10,Otras,0,0
Ciudad Real,2013,10,Otras,0,0
Córdoba,2013,10,Otras,0,0
A Coruña,2013,10,Otras,0,0
Cuenca,2013,10,Otras,0,0
Girona,2013,10,Otras,0,0
Granada,2013,10,Otras,0,0
Guadalajara,2013,10,Otras,0,0
Gipuzkoa,2013,10,Otras,1,877457
Huelva,2013,10,Otras,0,0
Huesca,2013,10,Otras,0,0
Jaén,2013,10,Otras,0,0
León,2013,10,Otras,0,0
Lleida,2013,10,Otras,0,0
La Rioja,2013,10,Otras,0,0
Lugo,2013,10,Otras,0,0
Madrid,2013,10,Otras,4,2630154
Málaga,2013,10,Otras,0,0
Murcia,2013,10,Otras,0,0
Navarra,2013,10,Otras,0,0
Ourense,2013,10,Otras,0,0
Asturias,2013,10,Otras,0,0
Palencia,2013,10,Otras,0,0
Las Palmas,2013,10,Otras,0,0
Pontevedra,2013,10,Otras,0,0
Salamanca,2013,10,Otras,0,0
Santa Cruz de Tenerife,2013,10,Otras,0,0
Cantabria,2013,10,Otras,0,0
Segovia,2013,10,Otras,0,0
Sevilla,2013,10,Otras,0,0
Soria,2013,10,Otras,0,0
Tarragona,2013,10,Otras,0,0
Teruel,2013,10,Otras,0,0
Toledo,2013,10,Otras,0,0
Valencia / València,2013,10,Otras,0,0
Valladolid,2013,10,Otras,0,0
Bizkaia,2013,10,Otras,0,0
Zamora,2013,10,Otras,0,0
Zaragoza,2013,10,Otras,0,0
Ceuta,2013,10,Otras,1,51481
Melilla,2013,10,Otras,0,0
Araba / Álava,2013,11,SA,5,3005865
Albacete,2013,11,SA,0,0
Alicante / Alacant,2013,11,SA,1,180304
Almería,2013,11,SA,0,0
Ávila,2013,11,SA,0,0
Badajoz,2013,11,SA,3,642284
Illes Balears,2013,11,SA,9,35258240
Barcelona,2013,11,SA,48,761641149
Burgos,2013,11,SA,2,218590
Cáceres,2013,11,SA,0,0
Cádiz,2013,11,SA,1,1
Castellón / Castelló,2013,11,SA,3,389460
Ciudad Real,2013,11,SA,2,387000
Córdoba,2013,11,SA,3,2237101
A Coruña,2013,11,SA,2,128600
Cuenca,2013,11,SA,0,0
Girona,2013,11,SA,1,300000
Granada,2013,11,SA,0,0
Guadalajara,2013,11,SA,4,2164613
Gipuzkoa,2013,11,SA,5,3648731
Huelva,2013,11,SA,0,0
Huesca,2013,11,SA,3,2051840
Jaén,2013,11,SA,1,1202
León,2013,11,SA,0,0
Lleida,2013,11,SA,0,0
La Rioja,2013,11,SA,1,250016
Lugo,2013,11,SA,0,0
Madrid,2013,11,SA,79,438678511
Málaga,2013,11,SA,2,296917
Murcia,2013,11,SA,4,2074390
Navarra,2013,11,SA,2,376117
Ourense,2013,11,SA,0,0
Asturias,2013,11,SA,2,552420
Palencia,2013,11,SA,1,7000000
Las Palmas,2013,11,SA,4,1272610
Pontevedra,2013,11,SA,3,1614400
Salamanca,2013,11,SA,0,0
Santa Cruz de Tenerife,2013,11,SA,4,1596936
Cantabria,2013,11,SA,1,120655258
Segovia,2013,11,SA,1,11299
Sevilla,2013,11,SA,6,5454839
Soria,2013,11,SA,0,0
Tarragona,2013,11,SA,5,8338927
Teruel,2013,11,SA,0,0
Toledo,2013,11,SA,2,652746
Valencia / València,2013,11,SA,12,6598119
Valladolid,2013,11,SA,2,350924
Bizkaia,2013,11,SA,7,2232847
Zamora,2013,11,SA,0,0
Zaragoza,2013,11,SA,6,9421392
Ceuta,2013,11,SA,0,0
Melilla,2013,11,SA,0,0
Araba / Álava,2013,11,SL,9,3099518
Albacete,2013,11,SL,25,5758668
Alicante / Alacant,2013,11,SL,78,22730229
Almería,2013,11,SL,24,2578746
Ávila,2013,11,SL,3,240187
Badajoz,2013,11,SL,18,7230384
Illes Balears,2013,11,SL,73,24994244
Barcelona,2013,11,SL,374,271157772
Burgos,2013,11,SL,10,2600688
Cáceres,2013,11,SL,5,599020
Cádiz,2013,11,SL,28,7779166
Castellón / Castelló,2013,11,SL,23,5179455
Ciudad Real,2013,11,SL,17,1669980
Córdoba,2013,11,SL,34,6341596
A Coruña,2013,11,SL,82,44618487
Cuenca,2013,11,SL,11,1925960
Girona,2013,11,SL,62,16949518
Granada,2013,11,SL,20,2230865
Guadalajara,2013,11,SL,8,1226071
Gipuzkoa,2013,11,SL,29,11452762
Huelva,2013,11,SL,25,4128749
Huesca,2013,11,SL,7,1102407
Jaén,2013,11,SL,22,8454370
León,2013,11,SL,16,1282467
Lleida,2013,11,SL,31,7637810
La Rioja,2013,11,SL,7,960965
Lugo,2013,11,SL,15,5024850
Madrid,2013,11,SL,535,470232947
Málaga,2013,11,SL,77,36458021
Murcia,2013,11,SL,82,39478936
Navarra,2013,11,SL,29,11300758
Ourense,2013,11,SL,21,4181641
Asturias,2013,11,SL,33,8425195
Palencia,2013,11,SL,7,1870650
Las Palmas,2013,11,SL,55,11102670
Pontevedra,2013,11,SL,54,7916969
Salamanca,2013,11,SL,11,2410170
Santa Cruz de Tenerife,2013,11,SL,39,9017283
Cantabria,2013,11,SL,20,19649583
Segovia,2013,11,SL,9,4816163
Sevilla,2013,11,SL,95,22500155
Soria,2013,11,SL,3,440082
Tarragona,2013,11,SL,40,7889797
Teruel,2013,11,SL,14,2879355
Toledo,2013,11,SL,16,4182914
Valencia / València,2013,11,SL,144,55622737
Valladolid,2013,11,SL,39,4921719
Bizkaia,2013,11,SL,40,40337678
Zamora,2013,11,SL,4,67550
Zaragoza,2013,11,SL,45,17092501
Ceuta,2013,11,SL,1,2079941
Melilla,2013,11,SL,0,0
Araba / Álava,2013,11,Otras,0,0
Albacete,2013,11,Otras,0,0
Alicante / Alacant,2013,11,Otras,0,0
Almería,2013,11,Otras,1,301
Ávila,2013,11,Otras,0,0
Badajoz,2013,11,Otras,0,0
Illes Balears,2013,11,Otras,0,0
Barcelona,2013,11,Otras,5,125803
Burgos,2013,11,Otras,0,0
Cáceres,2013,11,Otras,0,0
Cádiz,2013,11,Otras,0,0
Castellón / Castelló,2013,11,Otras,0,0
Ciudad Real,2013,11,Otras,0,0
Córdoba,2013,11,Otras,0,0
A Coruña,2013,11,Otras,0,0
Cuenca,2013,11,Otras,0,0
Girona,2013,11,Otras,0,0
Granada,2013,11,Otras,0,0
Guadalajara,2013,11,Otras,0,0
Gipuzkoa,2013,11,Otras,0,0
Huelva,2013,11,Otras,0,0
Huesca,2013,11,Otras,0,0
Jaén,2013,11,Otras,0,0
León,2013,11,Otras,0,0
Lleida,2013,11,Otras,0,0
La Rioja,2013,11,Otras,0,0
Lugo,2013,11,Otras,0,0
Madrid,2013,11,Otras,3,15016763
Málaga,2013,11,Otras,0,0
Murcia,2013,11,Otras,0,0
Navarra,2013,11,Otras,0,0
Ourense,2013,11,Otras,0,0
Asturias,2013,11,Otras,0,0
Palencia,2013,11,Otras,0,0
Las Palmas,2013,11,Otras,0,0
Pontevedra,2013,11,Otras,0,0
Salamanca,2013,11,Otras,0,0
Santa Cruz de Tenerife,2013,11,Otras,0,0
Cantabria,2013,11,Otras,0,0
Segovia,2013,11,Otras,0,0
Sevilla,2013,11,Otras,1,600
Soria,2013,11,Otras,0,0
Tarragona,2013,11,Otras,0,0
Teruel,2013,11,Otras,0,0
Toledo,2013,11,Otras,0,0
Valencia / València,2013,11,Otras,0,0
Valladolid,2013,11,Otras,0,0
Bizkaia,2013,11,Otras,0,0
Zamora,2013,11,Otras,0,0
Zaragoza,2013,11,Otras,0,0
Ceuta,2013,11,Otras,0,0
Melilla,2013,11,Otras,0,0
Araba / Álava,2013,12,SA,1,555368
Albacete,2013,12,SA,0,0
Alicante / Alacant,2013,12,SA,4,745395
Almería,2013,12,SA,0,0
Ávila,2013,12,SA,0,0
Badajoz,2013,12,SA,2,3819500
Illes Balears,2013,12,SA,2,515116
Barcelona,2013,12,SA,36,453167722
Burgos,2013,12,SA,2,875152
Cáceres,2013,12,SA,1,2000000
Cádiz,2013,12,SA,2,7848387
Castellón / Castelló,2013,12,SA,1,10110000
Ciudad Real,2013,12,SA,2,20158
Córdoba,2013,12,SA,6,21214414
A Coruña,2013,12,SA,4,776016
Cuenca,2013,12,SA,0,0
Girona,2013,12,SA,7,1274505
Granada,2013,12,SA,3,668690
Guadalajara,2013,12,SA,0,0
Gipuzkoa,2013,12,SA,3,176532
Huelva,2013,12,SA,3,23997955
Huesca,2013,12,SA,0,0
Jaén,2013,12,SA,1,12640
León,2013,12,SA,2,2793500
Lleida,2013,12,SA,0,0
La Rioja,2013,12,SA,3,4488088
Lugo,2013,12,SA,0,0
Madrid,2013,12,SA,77,628443683
Málaga,2013,12,SA,4,505577
Murcia,2013,12,SA,3,808050
Navarra,2013,12,SA,2,595535
Ourense,2013,12,SA,0,0
Asturias,2013,12,SA,1,306690
Palencia,2013,12,SA,0,0
Las Palmas,2013,12,SA,5,15131857
Pontevedra,2013,12,SA,3,2570800
Salamanca,2013,12,SA,2,9200000
Santa Cruz de Tenerife,2013,12,SA,1,12020
Cantabria,2013,12,SA,3,701364
Segovia,2013,12,SA,0,0
Sevilla,2013,12,SA,6,9038020
Soria,2013,12,SA,1,500000
Tarragona,2013,12,SA,3,4549537
Teruel,2013,12,SA,1,6999811
Toledo,2013,12,SA,1,726200
Valencia / València,2013,12,SA,10,7588433
Valladolid,2013,12,SA,2,150593
Bizkaia,2013,12,SA,13,71568624
Zamora,2013,12,SA,0,0
Zaragoza,2013,12,SA,8,74444844
Ceuta,2013,12,SA,0,0
Melilla,2013,12,SA,0,0
Araba / Álava,2013,12,SL,17,29397808
Albacete,2013,12,SL,25,3023075
Alicante / Alacant,2013,12,SL,80,21431014
Almería,2013,12,SL,46,14552876
Ávila,2013,12,SL,4,652973
Badajoz,2013,12,SL,23,5707723
Illes Balears,2013,12,SL,77,23043683
Barcelona,2013,12,SL,301,293100781
Burgos,2013,12,SL,14,2606590
Cáceres,2013,12,SL,23,2355240
Cádiz,2013,12,SL,43,22460084
Castellón / Castelló,2013,12,SL,38,13156960
